id,booking_status_pred,Cancellation_prob
48850,0,0.111545354
48851,0,0.24349487
48852,0,0.08397786
48853,1,0.7847879
48854,0,0.048586823
48855,0,0.1032217
48856,0,0.48878428
48857,0,2.202969e-06
48858,1,0.53441745
48859,0,0.16104972
48860,0,0.12030639
48861,1,0.7240456
48862,0,0.22941442
48863,1,0.6518013
48864,1,0.522403
48865,0,0.27235773
48866,0,0.017290168
48867,1,0.7897594
48868,0,0.4254765
48869,0,0.11138746
48870,0,0.062107403
48871,0,0.42414185
48872,1,0.88818383
48873,0,0.06347508
48874,0,0.08577002
48875,1,0.6660681
48876,0,0.1162056
48877,1,0.8323739
48878,0,0.168705
48879,0,0.047961436
48880,1,0.9555015
48881,0,0.0759162
48882,0,0.028497051
48883,1,0.6305183
48884,1,0.7536667
48885,0,0.064350225
48886,1,0.52946514
48887,0,0.03217233
48888,1,0.9047083
48889,0,0.07287653
48890,0,0.08948917
48891,0,0.115869015
48892,1,0.8434514
48893,0,0.20272999
48894,0,0.1704309
48895,0,0.42785254
48896,0,0.22585468
48897,0,0.35492983
48898,1,0.7362129
48899,1,0.53352076
48900,0,0.01129377
48901,0,0.40220943
48902,1,0.92848736
48903,0,0.17906672
48904,0,0.19941299
48905,0,0.13139945
48906,1,0.59650046
48907,0,0.25962546
48908,0,0.058734678
48909,0,0.16623855
48910,1,0.7648232
48911,0,0.40783748
48912,1,0.83836246
48913,1,0.51500356
48914,1,0.7554873
48915,1,0.9363967
48916,0,0.4068308
48917,0,0.15074494
48918,0,0.058079846
48919,0,0.4674069
48920,1,0.69176954
48921,0,0.12509501
48922,0,0.0063835923
48923,0,0.012354787
48924,0,1.8242063e-05
48925,1,0.6718165
48926,0,0.12073629
48927,0,0.036443874
48928,0,0.35654882
48929,0,0.43857187
48930,0,0.017813098
48931,0,0.18806824
48932,0,0.05235859
48933,0,0.097442344
48934,1,0.6778125
48935,0,0.2761542
48936,1,0.8167134
48937,0,0.09775811
48938,1,0.7483143
48939,0,0.021600459
48940,0,0.0356169
48941,1,0.5048228
48942,1,0.8260061
48943,0,0.18012452
48944,1,0.5211982
48945,0,0.4841201
48946,0,0.32437837
48947,1,0.5553475
48948,0,0.16174762
48949,0,0.10922883
48950,0,0.24051017
48951,0,0.10915726
48952,0,0.0881762
48953,0,0.31110337
48954,0,0.34455094
48955,0,0.03265305
48956,1,0.6793262
48957,0,0.008543248
48958,1,0.8632983
48959,1,0.63609296
48960,1,0.51080394
48961,0,0.34560037
48962,0,0.075791165
48963,0,0.13571806
48964,1,0.8261935
48965,0,0.26393875
48966,0,0.14860979
48967,1,0.80673134
48968,1,0.6333241
48969,1,0.50846374
48970,0,0.43678978
48971,1,0.56741107
48972,0,0.012062783
48973,0,0.3961078
48974,0,0.0033520828
48975,1,0.9208932
48976,0,0.042659964
48977,1,0.5746146
48978,0,0.060503904
48979,0,0.14038998
48980,1,0.5980803
48981,1,0.8881251
48982,0,0.05177578
48983,0,0.007627304
48984,1,0.63798827
48985,0,0.12497267
48986,0,0.37106958
48987,0,0.24235646
48988,0,0.02958478
48989,0,0.20215397
48990,0,0.2603686
48991,1,0.7245932
48992,1,0.5242135
48993,1,0.5451818
48994,0,0.093889974
48995,0,0.14977911
48996,0,0.14826816
48997,1,0.88146883
48998,1,0.90985024
48999,0,0.046752483
49000,0,0.46103343
49001,1,0.60776997
49002,1,0.8257383
49003,1,0.793167
49004,1,0.80046684
49005,0,0.23706059
49006,0,2.9888213e-07
49007,0,0.09262628
49008,1,0.7851894
49009,0,0.04362403
49010,0,0.2939042
49011,0,0.43692446
49012,0,0.049950786
49013,1,0.51642716
49014,0,0.04122464
49015,0,0.1604959
49016,0,0.13428234
49017,0,0.018780967
49018,0,0.37411442
49019,0,0.18343627
49020,0,0.31486887
49021,1,0.7354207
49022,0,0.19812511
49023,1,0.7882475
49024,1,0.8920504
49025,1,0.58924663
49026,0,0.44126558
49027,0,0.20904587
49028,0,0.34753036
49029,0,0.034869928
49030,0,0.1036214
49031,0,0.47820744
49032,1,0.83706313
49033,0,0.18453579
49034,0,0.1768954
49035,0,7.101284e-05
49036,1,0.5158297
49037,0,0.28086665
49038,1,0.5278018
49039,0,0.45098877
49040,0,0.025380751
49041,1,0.90240544
49042,0,0.023965232
49043,1,0.6218256
49044,0,0.27227965
49045,1,0.8319869
49046,1,0.76483965
49047,1,0.8631871
49048,0,0.1967598
49049,0,0.03707547
49050,0,0.057287846
49051,0,0.4156721
49052,0,0.09129892
49053,1,0.8177284
49054,1,0.7458622
49055,0,0.20350094
49056,0,0.0023783073
49057,1,0.80695134
49058,0,0.041350566
49059,1,0.79288536
49060,1,0.7792964
49061,0,0.38612998
49062,0,0.29243627
49063,1,0.84782743
49064,1,0.54557395
49065,0,0.14183156
49066,0,0.0018389804
49067,0,0.36279774
49068,0,0.19520472
49069,1,0.50511247
49070,0,0.0070574335
49071,1,0.9400151
49072,0,0.1083409
49073,1,0.56752837
49074,1,0.8545274
49075,0,0.046582755
49076,0,0.1700377
49077,1,0.7977257
49078,0,0.1752269
49079,0,0.041295312
49080,0,0.10534104
49081,1,0.8157421
49082,0,0.18915153
49083,1,0.8535097
49084,1,0.81565464
49085,0,0.074858926
49086,0,0.0020276902
49087,1,0.9700883
49088,0,0.49572703
49089,1,0.7835804
49090,1,0.78192955
49091,0,0.23330715
49092,0,0.016691228
49093,0,0.21571468
49094,1,0.56508297
49095,0,0.0038578769
49096,1,0.9449384
49097,1,0.6851291
49098,0,0.106065236
49099,0,0.10224182
49100,0,0.18838082
49101,1,0.5307368
49102,0,0.009600965
49103,1,0.6222958
49104,1,0.83374995
49105,1,0.86998695
49106,1,0.5492598
49107,0,0.10079821
49108,1,0.6607678
49109,0,0.36674988
49110,0,0.3544954
49111,0,0.11323081
49112,0,0.32277173
49113,0,0.15277757
49114,0,0.038860302
49115,1,0.81849533
49116,1,0.76929456
49117,0,0.21929687
49118,0,0.20327511
49119,0,0.46667454
49120,0,0.107317895
49121,0,0.031584796
49122,0,0.31502566
49123,0,0.054001044
49124,0,0.04827878
49125,0,0.2198392
49126,1,0.748435
49127,0,0.16529305
49128,0,0.086566105
49129,0,0.040533356
49130,0,0.06896615
49131,1,0.9335631
49132,0,0.40043268
49133,1,0.6050656
49134,0,0.4963506
49135,0,0.46204397
49136,1,0.892174
49137,1,0.92586786
49138,1,0.59863883
49139,0,0.044277426
49140,0,0.47933337
49141,1,0.8402497
49142,1,0.6209948
49143,0,0.079417475
49144,0,0.107489504
49145,0,0.03937124
49146,1,0.7647673
49147,0,0.4043723
49148,1,0.5883427
49149,0,0.13886628
49150,0,0.1320907
49151,0,0.07792218
49152,1,0.8583071
49153,1,0.85760003
49154,0,0.18636979
49155,0,0.039820105
49156,0,0.0036220811
49157,0,0.12912719
49158,0,0.0052788896
49159,1,0.8449064
49160,1,0.8645841
49161,0,0.31094167
49162,0,0.2886149
49163,0,0.46494427
49164,0,0.04684449
49165,0,0.21234585
49166,0,0.025395153
49167,1,0.84857464
49168,0,0.28015792
49169,1,0.5918598
49170,1,0.5571551
49171,0,2.2821316e-05
49172,0,0.23436563
49173,0,0.06737506
49174,0,6.827112e-16
49175,0,0.05908333
49176,1,0.70084727
49177,0,0.067705594
49178,1,0.59400064
49179,0,0.07752317
49180,0,0.4800162
49181,0,0.0115702655
49182,0,0.112209834
49183,1,0.8329888
49184,1,0.65942615
49185,1,0.7256696
49186,0,0.05752866
49187,1,0.7237225
49188,1,0.75842965
49189,1,0.8854753
49190,0,0.48313493
49191,0,0.0015052848
49192,0,0.22366494
49193,0,0.032662652
49194,1,0.7865159
49195,0,0.27847368
49196,1,0.9164349
49197,0,0.1832109
49198,1,0.83903384
49199,0,0.3725851
49200,0,0.050998267
49201,1,0.65311277
49202,0,0.08762917
49203,1,0.7237135
49204,1,0.88102776
49205,0,0.22177742
49206,1,0.8120822
49207,0,0.20067509
49208,0,0.49344566
49209,0,0.0010746772
49210,0,0.011941279
49211,1,0.82555354
49212,0,0.4383835
49213,0,0.29168484
49214,0,0.094684504
49215,1,0.7858239
49216,0,0.08464911
49217,0,0.05940547
49218,0,0.28883216
49219,1,0.8305865
49220,1,0.614043
49221,0,0.14154567
49222,0,0.16054784
49223,0,0.17559932
49224,0,0.11277455
49225,0,0.47292295
49226,0,0.19902019
49227,1,0.81847215
49228,1,0.95127213
49229,0,0.3233781
49230,0,0.044549875
49231,1,0.68346196
49232,1,0.71741956
49233,0,0.10195842
49234,1,0.83020353
49235,0,0.18272032
49236,1,0.66076386
49237,1,0.71526045
49238,0,0.27458394
49239,0,0.07923502
49240,1,0.87024295
49241,1,0.8850262
49242,0,0.00039540234
49243,0,0.3144722
49244,1,0.7353274
49245,0,0.4880076
49246,1,0.5790083
49247,0,0.47325262
49248,1,0.51254874
49249,0,0.25761157
49250,0,0.104690745
49251,1,0.95750517
49252,1,0.87078893
49253,0,0.22344987
49254,0,0.04289342
49255,0,0.094376504
49256,1,0.51691175
49257,1,0.6642694
49258,1,0.9416348
49259,1,0.81104076
49260,0,0.13845949
49261,0,0.23051523
49262,1,0.88607645
49263,1,0.82203436
49264,0,0.1809806
49265,1,0.66294074
49266,0,0.4033273
49267,0,0.11495018
49268,0,0.019594455
49269,0,1.0137059e-07
49270,1,0.74457824
49271,0,0.25160265
49272,1,0.8104875
49273,1,0.6389235
49274,1,0.8678046
49275,0,0.16045295
49276,1,0.850553
49277,1,0.5000959
49278,0,0.1258355
49279,0,0.43796697
49280,0,0.026210247
49281,0,0.028709939
49282,0,0.13332841
49283,1,0.8277712
49284,1,0.6498732
49285,1,0.9102601
49286,1,0.646375
49287,1,0.71337837
49288,0,0.12557836
49289,0,4.954222e-05
49290,0,0.100088336
49291,0,0.29164335
49292,0,0.18423669
49293,1,0.92271656
49294,1,0.9216844
49295,0,0.15193263
49296,0,0.46342665
49297,1,0.527794
49298,0,0.2984952
49299,0,0.44681478
49300,1,0.841472
49301,0,0.07877464
49302,0,0.44681475
49303,1,0.8377611
49304,0,0.004988202
49305,0,0.46160302
49306,0,0.060888216
49307,0,0.2196874
49308,0,0.34230894
49309,1,0.6778675
49310,0,0.07775121
49311,0,0.11042568
49312,1,0.6932813
49313,0,0.3190412
49314,1,0.61574364
49315,0,0.34624344
49316,1,0.8046913
49317,0,0.32711035
49318,0,0.101076275
49319,0,0.13846482
49320,1,0.5070016
49321,0,0.34880838
49322,0,0.0051808925
49323,1,0.82323176
49324,0,0.092597425
49325,1,0.5364217
49326,1,0.8250585
49327,0,0.14347304
49328,0,0.1451952
49329,0,0.00047239603
49330,1,0.94236076
49331,0,0.3077064
49332,1,0.86169225
49333,1,0.6293576
49334,0,0.018826831
49335,0,0.4550834
49336,0,0.14358014
49337,0,0.22338046
49338,1,0.8215053
49339,0,0.0047553894
49340,0,0.037646707
49341,0,0.1867424
49342,1,0.91218305
49343,1,0.53173316
49344,0,0.017440775
49345,0,0.16734622
49346,0,0.12169441
49347,0,0.018053843
49348,1,0.70108455
49349,0,0.035427216
49350,1,0.8679032
49351,0,0.18904848
49352,0,0.056045882
49353,1,0.9432982
49354,0,0.00015111612
49355,1,0.8163826
49356,0,0.1669652
49357,0,0.061964896
49358,0,0.43039134
49359,1,0.83583355
49360,1,0.7021855
49361,0,0.1560511
49362,1,0.5797041
49363,0,0.046899132
49364,0,0.047200534
49365,0,5.285947e-06
49366,0,2.3377183e-05
49367,0,0.33651018
49368,1,0.76237637
49369,0,0.2121951
49370,1,0.8062215
49371,0,0.22892974
49372,1,0.5082613
49373,1,0.61670226
49374,1,0.56592053
49375,1,0.81693804
49376,0,0.042707417
49377,0,0.28115827
49378,0,0.054381665
49379,0,0.22234133
49380,1,0.78631806
49381,0,0.17627591
49382,1,0.88801926
49383,1,0.8463547
49384,1,0.7779794
49385,0,0.4190839
49386,1,0.60742205
49387,1,0.64990515
49388,0,0.18218488
49389,0,0.10807015
49390,0,0.1890856
49391,0,0.19359714
49392,0,0.48461837
49393,0,0.24500518
49394,0,0.24420382
49395,1,0.8807528
49396,1,0.5699882
49397,1,0.8825636
49398,0,0.021974899
49399,0,0.15656841
49400,1,0.9553776
49401,0,0.034806546
49402,1,0.9015496
49403,1,0.71590805
49404,0,0.32937092
49405,0,0.16718112
49406,0,0.12627836
49407,0,0.13403717
49408,0,0.046761654
49409,0,0.4569448
49410,0,0.07358411
49411,0,0.0122057535
49412,1,0.929695
49413,1,0.6312193
49414,1,0.7998916
49415,1,0.9185372
49416,0,0.49041614
49417,1,0.55329674
49418,1,0.81252587
49419,0,0.08779735
49420,0,0.47966844
49421,0,0.0053573903
49422,0,0.10177314
49423,0,0.15086818
49424,1,0.60808873
49425,0,0.123769864
49426,1,0.81471515
49427,0,0.29345113
49428,1,0.6961644
49429,0,0.2165213
49430,0,0.49724683
49431,1,0.75308174
49432,0,0.46982357
49433,0,0.46127993
49434,1,0.8237552
49435,1,0.7173625
49436,1,0.8100186
49437,0,0.17616431
49438,1,0.90280515
49439,0,0.0025469398
49440,1,0.91689193
49441,0,0.10544707
49442,1,0.8028709
49443,1,0.63180244
49444,0,0.4614402
49445,1,0.74992514
49446,1,0.9061838
49447,1,0.5122773
49448,0,0.4235727
49449,1,0.9094987
49450,0,0.20568813
49451,1,0.84516793
49452,1,0.8898733
49453,0,0.38205326
49454,0,0.1483689
49455,0,0.38990217
49456,0,0.05280219
49457,1,0.675446
49458,0,0.019712953
49459,1,0.8669127
49460,1,0.6779947
49461,1,0.7547469
49462,0,0.104252465
49463,1,0.89805585
49464,0,0.15932997
49465,1,0.93336004
49466,0,0.08168662
49467,1,0.7267766
49468,0,0.14950922
49469,1,0.7977078
49470,0,0.20559378
49471,1,0.93580806
49472,0,0.4410582
49473,1,0.8256642
49474,0,0.049819972
49475,1,0.54143035
49476,1,0.77805126
49477,0,0.23709379
49478,0,0.24527033
49479,1,0.9046816
49480,0,0.4874914
49481,0,0.02402296
49482,0,0.16035795
49483,0,0.20013547
49484,1,0.7391466
49485,1,0.7807421
49486,0,0.048954915
49487,0,0.46587607
49488,0,0.097139776
49489,0,0.021118332
49490,1,0.64813775
49491,0,0.49782696
49492,0,0.12598953
49493,1,0.650284
49494,0,0.06364173
49495,0,3.3972523e-05
49496,0,2.501101e-06
49497,0,0.15950043
49498,1,0.92540467
49499,0,0.4338075
49500,1,0.88211685
49501,0,0.08976263
49502,0,0.21847038
49503,0,0.068252996
49504,0,0.47430468
49505,0,0.08616636
49506,0,0.37503812
49507,0,0.17145172
49508,1,0.53056496
49509,0,0.00034083673
49510,0,0.02213548
49511,1,0.72574407
49512,0,0.038174793
49513,0,0.0022383535
49514,1,0.7612806
49515,0,0.30065688
49516,1,0.8504272
49517,1,0.93315744
49518,0,0.47507885
49519,0,0.16154489
49520,1,0.5224015
49521,0,0.012836867
49522,0,0.097575516
49523,0,0.026830098
49524,1,0.9222389
49525,1,0.5125754
49526,1,0.6752652
49527,0,0.03573727
49528,1,0.8405967
49529,0,0.3294572
49530,0,0.004406269
49531,0,0.22830188
49532,1,0.6967157
49533,1,0.98134387
49534,0,0.01474149
49535,0,0.010914021
49536,1,0.80655926
49537,0,6.560851e-05
49538,1,0.52137053
49539,0,0.092786595
49540,0,0.25122282
49541,0,0.011494108
49542,0,0.10801997
49543,0,0.07456672
49544,0,0.11073946
49545,0,0.08083111
49546,0,0.47631243
49547,0,0.0052693733
49548,0,0.18324833
49549,1,0.8266047
49550,0,0.17639355
49551,0,0.18727838
49552,0,0.35276747
49553,1,0.57317454
49554,0,1.0478544e-09
49555,0,0.15166797
49556,0,0.032828756
49557,0,0.12754205
49558,1,0.85706574
49559,1,0.69710433
49560,0,0.269414
49561,0,0.17330311
49562,1,0.5263378
49563,0,0.23086536
49564,1,0.56457955
49565,0,0.23375458
49566,0,0.43733743
49567,1,0.5991571
49568,0,0.46039867
49569,1,0.7365524
49570,1,0.78993154
49571,1,0.94363564
49572,0,0.4723733
49573,1,0.60756457
49574,1,0.8351876
49575,1,0.6378234
49576,1,0.698206
49577,1,0.50399137
49578,0,0.046091393
49579,0,0.45998296
49580,1,0.6327464
49581,0,0.2997012
49582,0,0.20920016
49583,0,0.002053382
49584,1,0.5220008
49585,0,0.0021838925
49586,0,0.34266424
49587,1,0.6979366
49588,0,0.16046658
49589,0,0.06182682
49590,0,0.25264847
49591,0,0.48180875
49592,0,0.039342754
49593,1,0.74817306
49594,0,0.4097528
49595,0,0.17874135
49596,1,0.73373103
49597,0,0.21422118
49598,0,4.2955696e-07
49599,0,0.058522996
49600,0,0.1608037
49601,1,0.71675766
49602,0,0.07626342
49603,0,0.053923327
49604,0,0.41069552
49605,0,0.32985693
49606,1,0.644289
49607,0,0.12447632
49608,1,0.67541176
49609,1,0.7068567
49610,0,0.18094526
49611,0,0.20507053
49612,0,0.10745703
49613,1,0.5279726
49614,0,0.15008022
49615,1,0.82857823
49616,1,0.7337344
49617,0,0.3144908
49618,1,0.93337715
49619,0,0.2518678
49620,0,0.24168645
49621,1,0.7809598
49622,0,0.21986665
49623,1,0.8348193
49624,1,0.6924515
49625,1,0.90826124
49626,0,0.06535446
49627,1,0.6718466
49628,0,0.27073175
49629,0,0.17578202
49630,0,0.18259005
49631,1,0.8094997
49632,0,0.2045667
49633,0,0.49237275
49634,0,0.17270638
49635,0,0.41090694
49636,0,0.14092794
49637,1,0.8342426
49638,1,0.7085279
49639,0,0.4831025
49640,0,1.6493443e-05
49641,1,0.9251052
49642,0,0.00035835773
49643,0,0.17000039
49644,0,0.1854676
49645,0,0.038439695
49646,1,0.9000309
49647,1,0.8469129
49648,1,0.83588445
49649,0,0.06550215
49650,1,0.832017
49651,0,0.17717464
49652,0,0.14857854
49653,0,0.06361409
49654,1,0.9218056
49655,1,0.73326474
49656,0,0.14716364
49657,0,0.07070806
49658,1,0.83437663
49659,1,0.9179362
49660,0,3.6991467e-05
49661,0,0.2615026
49662,0,0.008282232
49663,0,0.3914871
49664,0,0.32951456
49665,1,0.6116155
49666,0,0.15240961
49667,1,0.7495935
49668,1,0.71190596
49669,0,0.0017261442
49670,1,0.6312183
49671,0,0.3847639
49672,0,0.028247645
49673,0,0.12472554
49674,1,0.7856138
49675,1,0.8159695
49676,0,0.44417405
49677,1,0.64046973
49678,0,0.002597794
49679,1,0.84802973
49680,0,0.47687984
49681,1,0.854786
49682,0,0.18516088
49683,1,0.5954891
49684,1,0.8021942
49685,1,0.52395827
49686,0,0.12729555
49687,0,0.017155014
49688,0,3.0492206e-10
49689,0,0.14266387
49690,1,0.95011896
49691,1,0.903763
49692,0,0.288136
49693,1,0.6443692
49694,0,0.20753773
49695,1,0.6522986
49696,0,0.09184069
49697,0,0.027253296
49698,1,0.9032886
49699,0,0.36895698
49700,0,0.2052838
49701,1,0.5356377
49702,0,0.031116808
49703,0,0.18789063
49704,1,0.6009719
49705,0,0.44397658
49706,0,0.15835471
49707,1,0.6345443
49708,0,0.17213574
49709,0,0.15381388
49710,0,0.20664369
49711,0,0.23687392
49712,0,0.17228626
49713,0,0.06700105
49714,0,0.1812009
49715,0,0.45442325
49716,1,0.53658336
49717,0,0.2562394
49718,1,0.5585348
49719,1,0.62617433
49720,0,0.16092288
49721,0,0.116991155
49722,1,0.91501147
49723,0,0.16039705
49724,0,0.053136315
49725,1,0.6642304
49726,0,0.110897645
49727,0,0.06968696
49728,1,0.7412298
49729,1,0.9063584
49730,1,0.66838217
49731,1,0.8400457
49732,1,0.61150825
49733,0,0.45490155
49734,1,0.7987338
49735,0,0.19481215
49736,1,0.76980287
49737,0,0.2073893
49738,0,0.4942676
49739,0,0.02197729
49740,0,0.057175335
49741,0,0.08552842
49742,0,0.004694541
49743,1,0.823788
49744,0,0.42714143
49745,1,0.5396378
49746,0,0.11021319
49747,1,0.7334615
49748,1,0.8174813
49749,0,0.119754955
49750,0,0.24889557
49751,0,0.19192351
49752,0,0.19717224
49753,0,0.0011916914
49754,1,0.91231316
49755,0,0.22997431
49756,0,0.13148539
49757,1,0.942966
49758,0,0.17956652
49759,1,0.7765669
49760,1,0.61860156
49761,0,0.06597856
49762,0,0.29810792
49763,0,0.1967384
49764,1,0.935434
49765,1,0.5471334
49766,1,0.6864207
49767,0,0.17832273
49768,1,0.8081018
49769,0,0.44515786
49770,1,0.9141861
49771,0,0.10555716
49772,0,0.17315717
49773,0,0.016133264
49774,0,0.14674878
49775,0,0.23104616
49776,0,4.392886e-06
49777,0,0.006600625
49778,0,0.2457615
49779,0,0.23512548
49780,1,0.8282778
49781,0,0.013677129
49782,0,0.13788201
49783,1,0.9279974
49784,0,0.37896687
49785,0,0.46361557
49786,1,0.6575727
49787,1,0.8352348
49788,0,0.14660455
49789,0,0.17734571
49790,1,0.87525225
49791,0,0.20806317
49792,0,0.07388036
49793,1,0.7683105
49794,0,0.41660857
49795,0,0.056004424
49796,0,0.4923675
49797,1,0.88103056
49798,1,0.56389785
49799,0,0.015238194
49800,1,0.50140524
49801,1,0.73782074
49802,0,1.8991412e-05
49803,0,0.029997762
49804,0,0.47222263
49805,0,0.029509779
49806,0,0.12768981
49807,1,0.84382534
49808,1,0.9265183
49809,0,0.47192517
49810,0,0.23600711
49811,1,0.9602141
49812,1,0.57308537
49813,1,0.9167626
49814,0,0.14854102
49815,0,0.45338693
49816,1,0.5157789
49817,0,0.0032476643
49818,1,0.9276961
49819,1,0.83369386
49820,0,0.21129921
49821,1,0.77008957
49822,1,0.9261498
49823,1,0.9229687
49824,0,0.0010523514
49825,0,0.23552515
49826,0,0.028692948
49827,0,0.2032765
49828,0,0.14755136
49829,1,0.55662733
49830,1,0.52251804
49831,0,0.45320258
49832,1,0.58298767
49833,1,0.557884
49834,0,0.3008415
49835,0,0.4909038
49836,0,0.004525144
49837,0,3.992395e-05
49838,0,0.20961519
49839,0,0.19768934
49840,0,0.026857153
49841,0,0.10633496
49842,0,0.04583642
49843,0,0.15423004
49844,0,0.11073496
49845,0,0.24134909
49846,0,0.41642198
49847,1,0.9088362
49848,1,0.9301285
49849,1,0.80202794
49850,0,0.15069695
49851,1,0.7906313
49852,0,0.0080033615
49853,0,0.02687109
49854,1,0.57835335
49855,0,0.08883766
49856,0,0.24722895
49857,0,0.3470936
49858,0,0.4700001
49859,1,0.935521
49860,1,0.547217
49861,0,0.13303044
49862,0,0.46182966
49863,1,0.81611973
49864,0,0.03495526
49865,0,0.051336378
49866,1,0.8415002
49867,0,0.12524243
49868,1,0.8767605
49869,0,0.055849083
49870,1,0.75047106
49871,0,0.024749592
49872,1,0.78990346
49873,0,0.0064756796
49874,0,0.3497964
49875,1,0.81917036
49876,1,0.6057168
49877,1,0.7910306
49878,1,0.6116064
49879,0,0.055927232
49880,0,0.16045526
49881,0,0.24420941
49882,0,0.028180655
49883,0,0.18937448
49884,0,0.14557634
49885,1,0.8165216
49886,0,0.13963321
49887,0,0.09272813
49888,0,0.035420842
49889,0,0.11633578
49890,1,0.8781695
49891,1,0.60089636
49892,0,0.00015725759
49893,1,0.95111036
49894,0,0.1288881
49895,1,0.9527688
49896,0,0.1004698
49897,0,0.31326675
49898,1,0.77225894
49899,0,0.40890625
49900,1,0.86294675
49901,1,0.62088007
49902,0,0.36104113
49903,0,0.19271201
49904,0,0.018054182
49905,1,0.8216677
49906,0,0.09739279
49907,0,0.08987646
49908,1,0.78269774
49909,0,0.18060695
49910,1,0.84062415
49911,0,0.042735506
49912,0,0.080141164
49913,0,0.38438326
49914,0,0.0005091323
49915,0,0.16686383
49916,1,0.55593795
49917,1,0.8418204
49918,1,0.5815181
49919,0,0.03638474
49920,0,0.15629467
49921,0,5.716627e-05
49922,0,6.675159e-05
49923,0,0.06918393
49924,0,0.3105119
49925,1,0.53954816
49926,0,0.17919761
49927,1,0.91264725
49928,1,0.79542166
49929,0,0.063172
49930,1,0.5346023
49931,0,0.05989471
49932,0,0.17836833
49933,0,0.1624487
49934,0,0.005215235
49935,1,0.84648484
49936,1,0.8832015
49937,0,0.43066558
49938,0,0.45199656
49939,0,0.31473827
49940,0,0.4677853
49941,0,0.19258447
49942,0,0.34893343
49943,1,0.6162757
49944,1,0.6826464
49945,0,0.0024907736
49946,0,0.17369111
49947,1,0.85433936
49948,1,0.7358188
49949,0,0.0069864094
49950,0,0.42049468
49951,1,0.5457513
49952,0,0.025286097
49953,0,0.0023885008
49954,0,0.18759447
49955,0,0.074710555
49956,0,0.13699105
49957,0,0.009907863
49958,1,0.8361719
49959,0,0.10659463
49960,1,0.8923103
49961,0,0.061306298
49962,1,0.86008984
49963,0,0.3608773
49964,0,0.20426162
49965,0,0.010784527
49966,0,0.061082374
49967,1,0.74438316
49968,1,0.79033804
49969,0,0.13081814
49970,0,0.03715281
49971,0,0.3799858
49972,0,0.043249987
49973,0,0.036955543
49974,0,0.08769487
49975,1,0.71977454
49976,0,0.039870434
49977,1,0.7388035
49978,0,0.04240328
49979,0,0.014692461
49980,1,0.7576723
49981,0,0.008783309
49982,0,0.007420063
49983,1,0.66006136
49984,0,0.37312612
49985,1,0.6954409
49986,0,0.4607918
49987,0,0.49728656
49988,0,0.29236218
49989,0,0.026611222
49990,1,0.9558086
49991,1,0.8355466
49992,0,0.009406678
49993,0,0.35464054
49994,1,0.9180176
49995,1,0.82667494
49996,1,0.7084713
49997,0,0.470617
49998,1,0.6261906
49999,0,0.3772617
50000,1,0.7697665
50001,1,0.78662646
50002,1,0.5643018
50003,1,0.81257814
50004,0,0.13027765
50005,1,0.66838163
50006,0,0.016561719
50007,0,0.21183382
50008,1,0.82482713
50009,1,0.934611
50010,0,0.008918858
50011,1,0.61506134
50012,0,0.0002542829
50013,0,0.17643857
50014,0,0.12595364
50015,0,0.3301088
50016,1,0.62647194
50017,0,4.06169e-09
50018,0,0.10303006
50019,0,0.015320361
50020,0,0.09004273
50021,0,0.46317595
50022,0,0.15780018
50023,0,0.2609894
50024,1,0.7855827
50025,1,0.5572525
50026,1,0.5083188
50027,1,0.93102294
50028,1,0.84494454
50029,0,0.3130528
50030,0,0.1663083
50031,0,0.004395647
50032,1,0.7584617
50033,1,0.83646715
50034,1,0.8062918
50035,0,0.3003815
50036,0,0.18283781
50037,1,0.8405363
50038,1,0.5421194
50039,0,0.3806137
50040,0,0.4145629
50041,0,0.27186042
50042,1,0.8132806
50043,0,0.48386356
50044,0,0.03174387
50045,0,0.1361004
50046,1,0.7180965
50047,1,0.70629334
50048,0,0.009787527
50049,0,0.38037124
50050,1,0.642331
50051,0,0.39741448
50052,1,0.5660875
50053,1,0.77516866
50054,1,0.55724984
50055,1,0.9006877
50056,0,0.021066938
50057,0,0.3195733
50058,0,0.49158722
50059,0,0.4240183
50060,0,0.1675998
50061,0,0.001343742
50062,0,0.030822137
50063,0,0.058373146
50064,0,0.0006102279
50065,1,0.83680403
50066,1,0.9343153
50067,0,0.40398937
50068,0,4.1025295e-08
50069,0,0.4437108
50070,1,0.9561066
50071,0,0.3219162
50072,1,0.94880897
50073,0,0.4914022
50074,0,0.07645538
50075,0,0.029833596
50076,1,0.69433314
50077,1,0.7919339
50078,1,0.9091205
50079,0,0.346269
50080,0,0.31001407
50081,0,0.14550835
50082,0,0.06265505
50083,0,0.4419338
50084,0,0.03652508
50085,0,0.104978435
50086,0,0.025037456
50087,1,0.51924425
50088,0,0.0034228845
50089,0,0.07942999
50090,0,0.38510126
50091,0,1.3813409e-06
50092,0,0.391764
50093,0,0.18696015
50094,0,0.00053875946
50095,1,0.64439774
50096,0,0.37507144
50097,0,0.41131616
50098,1,0.9358166
50099,0,0.3223298
50100,0,0.11616555
50101,1,0.84435517
50102,0,0.06534004
50103,1,0.6096883
50104,1,0.5319291
50105,0,0.31271702
50106,0,0.13145964
50107,0,0.35314584
50108,0,0.44675323
50109,1,0.79089355
50110,1,0.8540371
50111,0,0.100090384
50112,0,0.0895885
50113,0,0.4749664
